Ladder,Species,Date,Window Count Hours,Period,Rear Type,Tag Stage,TagID,Coil,Detection DateTime,TravelTime,Weir Detection,WD Hours,WD Date,TagID Ascent Count,Same Day,Previous Weir Detect,Previous Hours,Previous Days,Previous Date,Release Year,Release DateTime,Run,Length,Capture Method,Flag Codes,Release Site,Tag File
GRA,3,2013.10.07,0400-2000,D,W,J,3D9.1C2CE7CA67,12,2013-10-07 14:34:12,1090.0,Y,0.86,2013.10.07 16:25:53,,,,,,,2010,2010-10-13 14:20:00,2,165,SCREWT,,COLTKC,DAV10286.CKT
GRA,3,2013.10.11,0400-2000,D,H,J,3D9.1C2DCBF177,18,2013-10-11 12:29:34,548.0,Y,2.56,2013.10.11 16:03:27,,,,,,,2012,2012-04-11 12:00:00,2,,DIPNET,AD LV CW,COTP,MLS12015.CW1
GRA,3,2013.10.11,0400-2000,D,H,J,3D9.1C2DCBF177,16,2013-10-11 12:29:35,548.0,Y,2.56,2013.10.11 16:03:27,,,,,,,2012,2012-04-11 12:00:00,2,,DIPNET,AD LV CW,COTP,MLS12015.CW1
GRA,3,2013.10.11,0400-2000,D,H,J,3D9.1C2DCBF177,14,2013-10-11 12:29:35,548.0,Y,2.56,2013.10.11 16:03:27,,,,,,,2012,2012-04-11 12:00:00,2,,DIPNET,AD LV CW,COTP,MLS12015.CW1
GRA,3,2013.10.11,0400-2000,D,H,J,3D9.1C2DCBF177,12,2013-10-11 12:29:35,548.0,Y,2.56,2013.10.11 16:03:27,,,,,,,2012,2012-04-11 12:00:00,2,,DIPNET,AD LV CW,COTP,MLS12015.CW1
GRA,3,2013.10.15,0400-2000,D,H,J,3D9.1C2DEBE534,18,2013-10-15 17:56:07,553.1,Y,1.82,2013.10.15 20:45:09,,,,,,,2012,2012-04-10 14:35:00,2,,DIPNET,AD,SALR3,BDL12006.V51
GRA,3,2013.10.15,0400-2000,D,H,J,3D9.1C2DEBE534,16,2013-10-15 17:56:07,553.1,Y,1.82,2013.10.15 20:45:09,,,,,,,2012,2012-04-10 14:35:00,2,,DIPNET,AD,SALR3,BDL12006.V51
GRA,3,2013.10.15,0400-2000,D,H,J,3D9.1C2DEBE534,14,2013-10-15 17:56:08,553.1,Y,1.82,2013.10.15 20:45:09,,,,,,,2012,2012-04-10 14:35:00,2,,DIPNET,AD,SALR3,BDL12006.V51
GRA,3,2013.10.15,0400-2000,D,H,J,3D9.1C2DEBE534,12,2013-10-15 17:56:08,553.1,Y,1.82,2013.10.15 20:45:09,,,,,,,2012,2012-04-10 14:35:00,2,,DIPNET,AD,SALR3,BDL12006.V51
GRA,3,2013.09.23,0400-2000,D,H,J,3D9.1C2DEAA401,18,2013-09-23 09:26:08,523.9,Y,1.22,2013.09.23 11:39:21,,,,,,,2012,2012-04-17 12:00:00,2,,DIPNET,AD,LSALR,IPC12007.N23
